customer_id,first_name,last_name,email,signup_date,acquisition_channel,customer_segment,city,country,first_purchase_date,last_purchase_date,frequency,gross_monetary,total_refunded,net_monetary,total_quantity,returns_count,recency,return_rate,tenure_days
CUST01276,James,Garcia,james.garcia14@example.com,2025-12-12,Referral,,Miami,United States,2025-12-18,2026-04-02,10,1385.1,74.69,1310.41,11,2,90.0,0.2,201
CUST01277,Jacob,Sanchez,jacob.sanchez82@example.com,2024-09-23,Google Ads,,Boston,United States,2024-10-03,2026-05-23,9,792.71,258.23,534.48,9,3,39.0,0.3333333333333333,646
CUST01278,Evelyn,Garcia,evelyn.garcia83@example.com,2024-02-22,Email,,Miami,United States,2024-11-09,2026-03-23,5,450.98,0.0,450.98,6,0,100.0,0.0,860
CUST01279,Michael,White,michael.white89@example.com,2024-01-28,Google Ads,,Los Angeles,United States,2024-03-18,2025-08-05,4,764.3000000000001,0.0,764.3000000000001,6,0,330.0,0.0,885
CUST01280,Ava,Taylor,ava.taylor19@example.com,2026-03-13,Google Ads,,Chicago,United States,2026-05-30,2026-05-30,1,80.81,0.0,80.81,1,0,32.0,0.0,110
CUST01281,Alexander,Rodriguez,alexander.rodriguez45@example.com,2024-09-20,Google Ads,,Los Angeles,United States,2024-11-06,2024-11-06,1,35.37,35.37,0.0,1,1,602.0,1.0,649
CUST01282,Alexander,Garcia,alexander.garcia85@example.com,2026-01-26,Google Ads,,Boston,United States,2026-02-13,2026-05-07,4,1315.2,877.12,438.08,8,1,55.0,0.25,156
CUST01283,Benjamin,Sanchez,benjamin.sanchez32@example.com,2024-09-24,Organic,,Houston,United States,2025-11-04,2026-05-30,2,295.28999999999996,72.56,222.73,2,1,32.0,0.5,645
CUST01284,Mason,Garcia,mason.garcia77@example.com,2024-02-03,Meta Ads,,Los Angeles,United States,2024-11-11,2024-11-11,1,110.5,0.0,110.5,1,0,597.0,0.0,879
CUST01285,Ava,Martin,ava.martin29@example.com,2025-05-22,Organic,,Seattle,United States,2025-09-30,2025-09-30,1,142.86,0.0,142.86,1,0,274.0,0.0,405
CUST01286,Elizabeth,Gonzalez,elizabeth.gonzalez40@example.com,2025-11-07,Meta Ads,,Chicago,United States,2026-05-03,2026-05-03,1,207.15,0.0,207.15,3,0,59.0,0.0,236
CUST01287,Sophia,Jackson,sophia.jackson54@example.com,2024-02-25,Email,,Los Angeles,United States,2024-07-19,2025-08-26,5,964.1800000000001,0.0,964.1800000000001,8,0,309.0,0.0,857
CUST01288,Liam,Garcia,liam.garcia69@example.com,2025-02-12,Meta Ads,,Boston,United States,2025-02-23,2025-10-20,3,290.8,218.02,72.78,4,1,254.0,0.3333333333333333,504
CUST01289,Jacob,Harris,jacob.harris78@example.com,2024-08-27,Meta Ads,,Seattle,United States,2025-07-05,2025-12-15,3,316.65,58.49,258.16,3,1,198.0,0.3333333333333333,673
CUST01290,Mason,Rodriguez,mason.rodriguez28@example.com,2025-06-27,Organic,,New York,United States,2025-09-09,2026-06-20,4,397.34000000000003,0.0,397.34000000000003,4,0,11.0,0.0,369
CUST01291,James,Robinson,james.robinson67@example.com,2025-01-26,Email,,Austin,United States,2025-06-08,2026-03-24,5,562.45,228.7,333.75,5,2,99.0,0.4,521
CUST01292,Henry,Johnson,henry.johnson22@example.com,2025-06-28,Email,,Seattle,United States,2025-08-13,2026-05-07,6,1180.28,0.0,1180.28,12,0,55.0,0.0,368
CUST01293,Alexander,Robinson,alexander.robinson93@example.com,2024-10-06,Meta Ads,,Miami,United States,2025-07-03,2025-10-24,2,191.76999999999998,0.0,191.76999999999998,3,0,250.0,0.0,633
CUST01294,Michael,Brown,michael.brown42@example.com,2025-11-01,Email,,Boston,United States,2026-02-21,2026-02-21,1,154.62,0.0,154.62,2,0,130.0,0.0,242
CUST01295,Elizabeth,Perez,elizabeth.perez40@example.com,2026-01-21,Email,,Houston,United States,2026-02-24,2026-04-03,2,134.66,0.0,134.66,3,0,89.0,0.0,161
CUST01296,Harper,Hernandez,harper.hernandez96@example.com,2025-12-07,Referral,,San Francisco,United States,2025-12-14,2026-06-16,7,900.3499999999999,0.0,900.3499999999999,10,0,15.0,0.0,206
CUST01297,Ethan,Smith,ethan.smith96@example.com,2024-01-09,Organic,,New York,United States,2024-01-19,2026-06-25,7,1066.38,0.0,1066.38,8,0,6.0,0.0,904
CUST01298,Lucas,Brown,lucas.brown77@example.com,2024-04-16,Email,,San Francisco,United States,2025-07-04,2026-06-11,2,452.53999999999996,0.0,452.53999999999996,2,0,20.0,0.0,806
CUST01299,Elijah,White,elijah.white46@example.com,2024-09-14,Google Ads,,New York,United States,2025-10-11,2025-10-11,2,270.91999999999996,181.14,89.78,2,1,263.0,0.5,655
CUST01300,Alexander,Williams,alexander.williams17@example.com,2025-08-31,Email,,Houston,United States,2025-09-10,2026-06-16,8,1329.26,111.93,1217.33,9,1,15.0,0.125,304
CUST01301,Alexander,Lee,alexander.lee25@example.com,2025-12-26,Referral,,Los Angeles,United States,2026-02-28,2026-05-27,4,485.08000000000004,52.84,432.24,5,1,35.0,0.25,187
CUST01302,Daniel,Martin,daniel.martin26@example.com,2025-01-19,Email,,Denver,United States,2025-10-05,2025-10-05,1,267.43,0.0,267.43,1,0,269.0,0.0,528
CUST01303,Michael,Garcia,michael.garcia24@example.com,2025-12-13,Google Ads,,Miami,United States,2025-12-14,2026-05-07,4,577.6800000000001,63.28,514.4,5,1,55.0,0.25,200
CUST01304,Amelia,Perez,amelia.perez19@example.com,2025-10-16,Meta Ads,,Miami,United States,2025-11-21,2026-03-12,2,237.38,237.38,0.0,3,2,111.0,1.0,258
CUST01305,Elizabeth,Wilson,elizabeth.wilson98@example.com,2025-11-14,Organic,,San Francisco,United States,2026-02-03,2026-06-21,5,342.99,0.0,342.99,5,0,10.0,0.0,229
CUST01306,Isabella,Garcia,isabella.garcia19@example.com,2024-10-10,Organic,,Seattle,United States,2024-11-25,2026-01-01,6,807.11,0.0,807.11,9,0,181.0,0.0,629
CUST01307,Charlotte,Hernandez,charlotte.hernandez17@example.com,2024-09-21,Referral,,Miami,United States,2024-09-24,2026-06-28,2,413.96,0.0,413.96,5,0,3.0,0.0,648
CUST01308,Oliver,Anderson,oliver.anderson18@example.com,2025-05-18,Referral,,Houston,United States,2026-01-17,2026-03-23,2,505.03,0.0,505.03,5,0,100.0,0.0,409
CUST01309,Alexander,Gonzalez,alexander.gonzalez32@example.com,2025-10-22,Meta Ads,,Chicago,United States,2026-02-07,2026-04-25,2,1249.1000000000001,0.0,1249.1000000000001,6,0,67.0,0.0,252
CUST01310,Ethan,Harris,ethan.harris65@example.com,2024-08-11,Email,,Los Angeles,United States,2025-09-19,2025-09-19,1,89.05,0.0,89.05,1,0,285.0,0.0,689
CUST01311,Logan,Anderson,logan.anderson43@example.com,2024-04-15,Google Ads,,Los Angeles,United States,2025-12-01,2025-12-01,1,29.95,29.95,0.0,1,1,212.0,1.0,807
CUST01312,Evelyn,White,evelyn.white42@example.com,2026-03-06,Meta Ads,,Boston,United States,2026-05-16,2026-06-10,3,296.14,0.0,296.14,5,0,21.0,0.0,117
CUST01313,Ava,Lee,ava.lee91@example.com,2024-01-01,Referral,,Seattle,United States,2024-03-10,2026-05-14,10,1380.79,459.66999999999996,921.12,11,3,48.0,0.3,912
CUST01314,Isabella,Jones,isabella.jones99@example.com,2024-12-03,Referral,,Denver,United States,2025-01-30,2026-03-23,3,581.97,389.24,192.73,5,1,100.0,0.3333333333333333,575
CUST01315,Emma,Taylor,emma.taylor72@example.com,2025-05-04,Meta Ads,,Los Angeles,United States,2025-05-27,2026-04-18,3,499.81000000000006,0.0,499.81000000000006,6,0,74.0,0.0,423
CUST01316,Ethan,Davis,ethan.davis10@example.com,2025-01-28,Referral,,Boston,United States,2025-02-03,2026-06-19,10,1465.6100000000001,303.77,1161.8400000000001,17,2,12.0,0.2,519
CUST01317,Noah,Jackson,noah.jackson78@example.com,2025-01-02,Meta Ads,,Miami,United States,2026-06-04,2026-06-04,1,43.77,0.0,43.77,1,0,27.0,0.0,545
CUST01318,Charlotte,Johnson,charlotte.johnson90@example.com,2025-10-24,Google Ads,,Austin,United States,2026-01-24,2026-03-11,3,330.98,0.0,330.98,3,0,112.0,0.0,250
CUST01319,Daniel,Hernandez,daniel.hernandez20@example.com,2025-04-15,Organic,,Miami,United States,2025-05-05,2026-02-04,2,244.01,0.0,244.01,4,0,147.0,0.0,442
CUST01320,Abigail,Miller,abigail.miller32@example.com,2025-07-21,Google Ads,,Seattle,United States,2025-09-14,2026-05-27,2,376.7,0.0,376.7,3,0,35.0,0.0,345
CUST01321,Henry,Miller,henry.miller48@example.com,2025-12-13,Meta Ads,,Los Angeles,United States,2026-04-08,2026-05-07,2,91.23,0.0,91.23,2,0,55.0,0.0,200
CUST01322,Abigail,Thompson,abigail.thompson55@example.com,2025-05-13,Google Ads,,Boston,United States,2025-09-27,2026-04-19,7,1168.9,0.0,1168.9,7,0,73.0,0.0,414
CUST01323,Jacob,Miller,jacob.miller27@example.com,2024-02-06,Google Ads,,Denver,United States,2024-03-25,2026-04-21,7,546.48,0.0,546.48,11,0,71.0,0.0,876
CUST01324,Elijah,Thomas,elijah.thomas59@example.com,2024-03-05,Organic,,Miami,United States,2024-03-23,2026-02-07,11,2272.12,0.0,2272.12,16,0,144.0,0.0,848
CUST01325,Mason,Moore,mason.moore67@example.com,2024-01-17,Google Ads,,New York,United States,2025-07-23,2025-07-23,1,94.45,0.0,94.45,1,0,343.0,0.0,896
CUST01326,Mia,Sanchez,mia.sanchez15@example.com,2025-02-19,Google Ads,,Austin,United States,2025-10-11,2025-11-04,2,296.3,0.0,296.3,3,0,239.0,0.0,497
CUST01327,Amelia,Perez,amelia.perez78@example.com,2024-06-01,Organic,,Houston,United States,2024-06-05,2026-05-29,4,643.6700000000001,0.0,643.6700000000001,6,0,33.0,0.0,760
CUST01328,Logan,Williams,logan.williams14@example.com,2026-01-23,Google Ads,,New York,United States,2026-01-26,2026-05-06,5,871.61,0.0,871.61,6,0,56.0,0.0,159
CUST01329,Mason,Robinson,mason.robinson89@example.com,2024-02-16,Google Ads,,Chicago,United States,2024-05-22,2026-02-09,5,395.63,138.41,257.22,5,2,142.0,0.4,866
CUST01330,Emma,Garcia,emma.garcia90@example.com,2024-02-21,Referral,,Los Angeles,United States,2024-03-02,2026-01-24,9,778.15,0.0,778.15,14,0,158.0,0.0,861
CUST01331,Amelia,Martin,amelia.martin31@example.com,2025-08-28,Google Ads,,Los Angeles,United States,2025-09-23,2026-06-21,5,816.44,0.0,816.44,8,0,10.0,0.0,307
CUST01332,Noah,Thomas,noah.thomas86@example.com,2026-03-29,Email,,Los Angeles,United States,2026-04-01,2026-06-22,8,1059.88,0.0,1059.88,11,0,9.0,0.0,94
CUST01333,Michael,Miller,michael.miller64@example.com,2024-12-11,Organic,,Seattle,United States,2025-09-11,2025-09-11,1,96.28,0.0,96.28,1,0,293.0,0.0,567
CUST01334,Mia,Brown,mia.brown97@example.com,2025-08-12,Meta Ads,,San Francisco,United States,2026-01-22,2026-03-21,2,267.71,205.89,61.82,2,1,102.0,0.5,323
CUST01335,Sofia,Sanchez,sofia.sanchez37@example.com,2026-02-21,Google Ads,,Chicago,United States,2026-05-09,2026-05-09,1,160.04,0.0,160.04,1,0,53.0,0.0,130
CUST01336,Mia,Williams,mia.williams25@example.com,2024-10-07,Google Ads,,Seattle,United States,2025-05-25,2025-10-09,2,69.28,0.0,69.28,2,0,265.0,0.0,632
CUST01337,Oliver,Thompson,oliver.thompson57@example.com,2025-07-20,Google Ads,,Houston,United States,2025-11-29,2026-02-09,4,543.14,0.0,543.14,8,0,142.0,0.0,346
CUST01338,Logan,Jackson,logan.jackson15@example.com,2024-05-16,Google Ads,,Denver,United States,2024-07-29,2024-07-29,1,218.86,0.0,218.86,2,0,702.0,0.0,776
CUST01339,Charlotte,Harris,charlotte.harris30@example.com,2024-01-17,Organic,,Los Angeles,United States,2025-06-25,2026-05-25,2,123.83000000000001,0.0,123.83000000000001,2,0,37.0,0.0,896
CUST01340,Emma,Smith,emma.smith32@example.com,2024-04-01,Organic,,Denver,United States,2025-02-06,2026-06-20,2,212.26999999999998,0.0,212.26999999999998,2,0,11.0,0.0,821
CUST01341,Avery,Martinez,avery.martinez63@example.com,2025-12-11,Organic,,Boston,United States,2026-01-10,2026-05-11,3,412.46000000000004,0.0,412.46000000000004,3,0,51.0,0.0,202
CUST01342,Emily,Jones,emily.jones36@example.com,2024-05-26,Email,,Austin,United States,2025-06-03,2025-06-03,1,370.48,0.0,370.48,2,0,393.0,0.0,766
CUST01343,Amelia,Wilson,amelia.wilson40@example.com,2024-06-27,Email,,New York,United States,2024-11-23,2026-06-03,3,844.8,0.0,844.8,6,0,28.0,0.0,734
CUST01344,Alexander,Garcia,alexander.garcia73@example.com,2025-09-18,Referral,,Miami,United States,2025-11-16,2026-05-05,2,127.18,0.0,127.18,2,0,57.0,0.0,286
CUST01345,Benjamin,Wilson,benjamin.wilson10@example.com,2025-07-25,Google Ads,,Los Angeles,United States,2025-09-05,2026-01-17,3,504.40000000000003,230.27,274.13,3,1,165.0,0.3333333333333333,341
CUST01346,Harper,Brown,harper.brown89@example.com,2025-01-05,Organic,,Austin,United States,2025-03-02,2026-06-12,6,1320.13,58.68,1261.45,8,1,19.0,0.16666666666666666,542
CUST01347,Harper,Davis,harper.davis69@example.com,2026-02-27,Email,,Houston,United States,2026-03-14,2026-06-29,10,1638.19,218.5,1419.69,16,2,2.0,0.2,124
CUST01348,Isabella,Johnson,isabella.johnson34@example.com,2024-04-25,Organic,,Boston,United States,2024-11-09,2025-12-03,7,759.87,94.79,665.08,7,1,210.0,0.14285714285714285,797
CUST01349,Mason,Garcia,mason.garcia30@example.com,2025-11-17,Referral,,New York,United States,2026-04-29,2026-05-23,2,168.35,104.96,63.39,2,1,39.0,0.5,226
CUST01350,Abigail,Lopez,abigail.lopez46@example.com,2024-08-02,Meta Ads,,San Francisco,United States,2025-04-14,2026-05-08,3,280.32,145.16,135.16,4,1,54.0,0.3333333333333333,698
CUST01351,Alexander,Sanchez,alexander.sanchez68@example.com,2024-02-14,Google Ads,,New York,United States,2024-04-24,2026-06-02,3,321.56,29.76,291.79999999999995,3,1,29.0,0.3333333333333333,868
CUST01352,Logan,Moore,logan.moore32@example.com,2024-06-10,Organic,,Boston,United States,2025-08-30,2025-09-29,2,538.6700000000001,0.0,538.6700000000001,4,0,275.0,0.0,751
CUST01353,Harper,Brown,harper.brown19@example.com,2024-08-28,Organic,,Denver,United States,2024-09-14,2025-10-19,7,1103.88,278.14,825.74,13,2,255.0,0.2857142857142857,672
CUST01354,Evelyn,Hernandez,evelyn.hernandez63@example.com,2024-07-22,Organic,,San Francisco,United States,2025-10-28,2025-12-21,3,659.3900000000001,0.0,659.3900000000001,4,0,192.0,0.0,709
CUST01355,Elijah,Harris,elijah.harris24@example.com,2024-11-29,Google Ads,,Houston,United States,2026-06-08,2026-06-08,1,51.74,0.0,51.74,1,0,23.0,0.0,579
CUST01356,Jacob,Wilson,jacob.wilson35@example.com,2025-01-19,Organic,,Los Angeles,United States,2025-01-25,2026-05-13,9,1462.8700000000001,663.39,799.48,13,3,49.0,0.3333333333333333,528
CUST01357,Mason,Jackson,mason.jackson72@example.com,2024-02-25,Organic,,Chicago,United States,2025-11-01,2026-05-31,2,192.6,0.0,192.6,3,0,31.0,0.0,857
CUST01358,Sophia,Robinson,sophia.robinson88@example.com,2025-04-10,Google Ads,,San Francisco,United States,2025-04-25,2026-06-16,12,1949.32,691.1899999999999,1258.1299999999999,20,2,15.0,0.16666666666666666,447
CUST01359,Ava,Anderson,ava.anderson34@example.com,2025-10-09,Meta Ads,,Miami,United States,2026-02-23,2026-02-23,1,132.4,0.0,132.4,2,0,128.0,0.0,265
CUST01360,Sophia,Hernandez,sophia.hernandez26@example.com,2024-02-02,Email,,New York,United States,2026-02-21,2026-02-21,1,123.09,0.0,123.09,1,0,130.0,0.0,880
CUST01361,Isabella,Jones,isabella.jones24@example.com,2025-04-21,Meta Ads,,Chicago,United States,2026-05-15,2026-05-15,1,279.75,0.0,279.75,1,0,47.0,0.0,436
CUST01362,Elizabeth,Hernandez,elizabeth.hernandez38@example.com,2024-10-29,Email,,Denver,United States,2025-12-22,2026-04-15,2,124.49000000000001,0.0,124.49000000000001,2,0,77.0,0.0,610
CUST01363,Avery,Garcia,avery.garcia83@example.com,2025-07-20,Organic,,Los Angeles,United States,2025-10-16,2026-06-22,3,449.64,0.0,449.64,5,0,9.0,0.0,346
CUST01364,Lucas,Ramirez,lucas.ramirez76@example.com,2025-05-15,Organic,,Houston,United States,2025-08-06,2026-06-03,2,154.76999999999998,0.0,154.76999999999998,2,0,28.0,0.0,412
CUST01365,Evelyn,Thomas,evelyn.thomas69@example.com,2024-10-12,Google Ads,,Seattle,United States,2025-03-16,2025-12-01,7,1816.86,314.55,1502.31,14,2,212.0,0.2857142857142857,627
CUST01366,Jacob,Ramirez,jacob.ramirez41@example.com,2024-09-10,Meta Ads,,Denver,United States,2025-01-10,2026-05-06,3,365.72,0.0,365.72,4,0,56.0,0.0,659
CUST01367,Elijah,Lewis,elijah.lewis85@example.com,2024-06-01,Referral,,New York,United States,2024-06-05,2026-01-27,12,1096.29,171.57,924.72,21,2,155.0,0.16666666666666666,760
CUST01368,Lucas,Johnson,lucas.johnson15@example.com,2025-04-26,Organic,,Austin,United States,2025-06-22,2025-09-24,2,92.93,0.0,92.93,2,0,280.0,0.0,431
CUST01369,Liam,Wilson,liam.wilson77@example.com,2025-02-07,Meta Ads,,Los Angeles,United States,2025-08-08,2026-02-26,3,205.19,70.95,134.24,3,1,125.0,0.3333333333333333,509
CUST01370,Amelia,Thomas,amelia.thomas40@example.com,2024-03-26,Email,,New York,United States,2025-11-21,2025-11-21,1,335.64,0.0,335.64,3,0,222.0,0.0,827
CUST01371,Emily,White,emily.white62@example.com,2024-08-11,Google Ads,,Miami,United States,2025-08-28,2025-08-28,1,103.91,0.0,103.91,2,0,307.0,0.0,689
CUST01372,Elijah,Lee,elijah.lee21@example.com,2024-01-17,Meta Ads,,Miami,United States,2024-02-21,2025-11-26,5,705.51,30.77,674.74,9,1,217.0,0.2,896
CUST01373,Oliver,Thompson,oliver.thompson68@example.com,2025-08-07,Organic,,New York,United States,2025-09-29,2026-06-24,5,694.42,0.0,694.42,5,0,7.0,0.0,328
CUST01374,Amelia,Anderson,amelia.anderson27@example.com,2025-12-21,Meta Ads,,San Francisco,United States,2026-01-14,2026-06-25,8,1347.38,15.52,1331.86,11,1,6.0,0.125,192
CUST01375,Abigail,Anderson,abigail.anderson91@example.com,2024-01-02,Organic,,Los Angeles,United States,2024-07-21,2024-07-21,1,97.95,0.0,97.95,1,0,710.0,0.0,911
CUST01376,Charlotte,Lewis,charlotte.lewis98@example.com,2024-12-06,Meta Ads,,Miami,United States,2024-12-22,2026-05-28,18,2173.77,1243.43,930.34,25,9,34.0,0.5,572
CUST01377,Lucas,Harris,lucas.harris44@example.com,2025-12-15,Referral,,Austin,United States,2026-03-08,2026-04-13,2,383.78,0.0,383.78,2,0,79.0,0.0,198
CUST01378,Evelyn,Sanchez,evelyn.sanchez36@example.com,2026-03-17,Email,,Denver,United States,2026-03-27,2026-06-30,12,1786.3799999999999,181.37,1605.01,19,2,1.0,0.16666666666666666,106
CUST01379,Avery,Hernandez,avery.hernandez17@example.com,2025-06-11,Referral,,San Francisco,United States,2025-08-13,2026-04-09,5,1253.25,705.53,547.72,11,2,83.0,0.4,385
CUST01380,Avery,Johnson,avery.johnson24@example.com,2025-01-27,Meta Ads,,Denver,United States,2025-12-13,2026-06-15,5,672.94,239.36,433.58,7,1,16.0,0.2,520
CUST01381,Liam,Lopez,liam.lopez56@example.com,2024-06-28,Email,,Los Angeles,United States,2024-08-23,2026-06-17,10,809.3199999999999,0.0,809.3199999999999,11,0,14.0,0.0,733
CUST01382,Ethan,Thompson,ethan.thompson36@example.com,2024-05-21,Referral,,Houston,United States,2024-05-30,2026-04-29,6,1159.49,161.6,997.89,7,1,63.0,0.16666666666666666,771
CUST01383,Ethan,Brown,ethan.brown93@example.com,2025-05-04,Organic,,Denver,United States,2025-07-24,2026-06-17,5,667.77,0.0,667.77,6,0,14.0,0.0,423
CUST01384,Daniel,Thompson,daniel.thompson36@example.com,2026-02-10,Organic,,Houston,United States,2026-03-05,2026-06-29,3,301.46000000000004,0.0,301.46000000000004,5,0,2.0,0.0,141
CUST01385,Mia,Lopez,mia.lopez44@example.com,2025-05-30,Email,,Miami,United States,2025-06-17,2026-03-10,11,2119.31,187.82,1931.49,19,1,113.0,0.09090909090909091,397
CUST01386,Liam,Williams,liam.williams57@example.com,2024-12-19,Meta Ads,,Austin,United States,2025-05-06,2026-06-23,5,533.37,0.0,533.37,5,0,8.0,0.0,559
CUST01387,Harper,Clark,harper.clark25@example.com,2025-04-26,Organic,,Austin,United States,2025-11-05,2025-11-05,1,225.58,0.0,225.58,2,0,238.0,0.0,431
CUST01388,Avery,Martinez,avery.martinez67@example.com,2025-09-27,Meta Ads,,Los Angeles,United States,2026-03-27,2026-06-24,2,140.75,0.0,140.75,3,0,7.0,0.0,277
CUST01389,Sophia,Lewis,sophia.lewis68@example.com,2024-03-30,Google Ads,,Chicago,United States,2024-09-20,2025-12-03,4,657.18,0.0,657.18,5,0,210.0,0.0,823
CUST01390,James,Williams,james.williams23@example.com,2024-06-17,Google Ads,,Chicago,United States,2024-11-14,2025-10-30,4,601.68,0.0,601.68,4,0,244.0,0.0,744
CUST01391,Mason,Jones,mason.jones36@example.com,2025-06-17,Referral,,New York,United States,2025-07-04,2026-02-16,6,988.08,240.3,747.78,9,1,135.0,0.16666666666666666,379
CUST01392,James,Wilson,james.wilson97@example.com,2025-07-08,Referral,,Boston,United States,2025-07-08,2026-05-23,5,644.5,177.22,467.28,6,1,39.0,0.2,358
CUST01393,Benjamin,Wilson,benjamin.wilson66@example.com,2026-01-25,Email,,Miami,United States,2026-01-28,2026-06-29,18,2869.08,135.6,2733.48,31,1,2.0,0.05555555555555555,157
CUST01394,Sophia,Williams,sophia.williams12@example.com,2024-08-25,Organic,,Austin,United States,2024-09-25,2025-09-21,3,202.43,0.0,202.43,3,0,283.0,0.0,675
CUST01395,Abigail,Hernandez,abigail.hernandez62@example.com,2025-08-15,Meta Ads,,San Francisco,United States,2025-08-23,2026-05-13,17,2114.7400000000002,281.25,1833.49,22,3,49.0,0.17647058823529413,320
CUST01396,Mason,Jackson,mason.jackson95@example.com,2025-12-14,Meta Ads,,Austin,United States,2026-03-10,2026-03-10,1,181.41,181.41,0.0,3,1,113.0,1.0,199
CUST01397,Amelia,Anderson,amelia.anderson48@example.com,2025-08-03,Google Ads,,Miami,United States,2025-08-30,2025-08-30,1,129.24,0.0,129.24,1,0,305.0,0.0,332
CUST01398,Oliver,Sanchez,oliver.sanchez43@example.com,2024-08-20,Meta Ads,,Miami,United States,2024-11-15,2025-01-02,2,239.2,0.0,239.2,3,0,545.0,0.0,680
CUST01399,Elizabeth,Ramirez,elizabeth.ramirez16@example.com,2024-05-31,Meta Ads,,Boston,United States,2024-06-06,2026-04-15,19,1928.54,383.09000000000003,1545.45,23,5,77.0,0.2631578947368421,761
CUST01400,Oliver,Martin,oliver.martin30@example.com,2025-12-29,Meta Ads,,Chicago,United States,2026-01-05,2026-06-16,6,679.36,0.0,679.36,7,0,15.0,0.0,184
CUST01401,Oliver,Clark,oliver.clark98@example.com,2025-11-13,Organic,,Chicago,United States,2025-12-06,2026-04-18,2,341.40999999999997,0.0,341.40999999999997,2,0,74.0,0.0,230
